year_month,Country_Region,Confirmed_cumulative,Deaths_cumulative,Recovered_cumulative,Active_cumulative,Confirmed_monthly_new,Deaths_monthly_new,Recovered_monthly_new,Active_monthly_new
2021-04,Timor-Leste,2190,3,1067.0,1120.0,-1170537,-3288,-788932.0,-378316.0
2021-05,Timor-Leste,6897,16,4233.0,2821.0,-3092387,-17661,-760211.0,-2322767.0
2021-06,Timor-Leste,9118,22,8306.0,2630.0,-5837432,-44202,-606022.0,-5187209.0
2021-07,Timor-Leste,10744,26,9848.0,942.0,-11735225,-96559,-550689.0,-11087977.0
2021-08,Timor-Leste,16515,64,10025.0,1094.0,-27511939,-240710,-84609.0,-3005052.0
2021-09,Timor-Leste,19455,115,,,-41728182,-431722,,
2021-10,Timor-Leste,19789,122,,,-53921430,-555513,,
2021-11,Timor-Leste,19822,122,,,-59944356,-597491,,
2021-12,Timor-Leste,19833,122,,,-66804597,-654970,,
2022-01,Timor-Leste,19837,122,,,-2203598,-21576,,
2021-01,Togo,5041,77,4224.0,740.0,126063,2187,111732.0,12144.0
2021-02,Togo,6851,83,5599.0,1169.0,161581,2250,135885.0,23446.0
2021-03,Togo,10249,109,7815.0,2325.0,251457,3006,207572.0,40879.0
2021-04,Togo,12931,123,11045.0,2829.0,324848,3461,269962.0,51425.0
2021-05,Togo,13457,125,12808.0,1704.0,275498,3592,296081.0,-24175.0
2021-06,Togo,13881,129,13506.0,473.0,161357,3242,198460.0,-40345.0
2021-07,Togo,15624,152,14385.0,1087.0,142766,3476,145709.0,-6419.0
2021-08,Togo,21261,185,14654.0,1423.0,159860,3973,22957.0,1190.0
2021-09,Togo,25368,228,,,158713,3362,,
2021-10,Togo,26068,242,,,190039,3657,,
2021-11,Togo,26250,243,,,190617,3627,,
2021-12,Togo,29416,246,,,220572,3788,,
2022-01,Togo,30163,248,,,10326,126,,
2021-01,Tonga,0,0,0.0,0.0,-127698,-2187,-113079.0,-12432.0
2021-02,Tonga,0,0,0.0,0.0,-164216,-2250,-137809.0,-24157.0
2021-03,Tonga,0,0,0.0,0.0,-259156,-3006,-211085.0,-45065.0
2021-04,Tonga,0,0,0.0,0.0,-361768,-3510,-287220.0,-71038.0
2021-05,Tonga,0,0,0.0,0.0,-410272,-3858,-368933.0,-37481.0
2021-06,Tonga,0,0,0.0,0.0,-409456,-3796,-398628.0,-7032.0
2021-07,Tonga,0,0,0.0,0.0,-451579,-4260,-428083.0,-19236.0
2021-08,Tonga,0,0,0.0,0.0,-563944,-5150,-72713.0,-6395.0
2021-09,Tonga,0,0,0.0,0.0,-713947,-6235,,
2021-10,Tonga,1,0,0.0,1.0,-800456,-7361,,
2021-11,Tonga,1,0,0.0,1.0,-784849,-7287,,
2021-12,Tonga,1,0,,,-835279,-7570,,
2022-01,Tonga,1,0,,,-30162,-248,,
2021-01,Trinidad and Tobago,7542,134,7147.0,360.0,220451,3915,207212.0,9324.0
2021-02,Trinidad and Tobago,7705,139,7458.0,262.0,213970,3835,205176.0,4959.0
2021-03,Trinidad and Tobago,8004,142,7608.0,254.0,242197,4344,233616.0,4237.0
2021-04,Trinidad and Tobago,10498,165,8420.0,1913.0,264859,4527,236653.0,23679.0
2021-05,Trinidad and Tobago,23638,479,13552.0,9607.0,505948,9065,321748.0,175135.0
2021-06,Trinidad and Tobago,32528,833,24518.0,10064.0,865558,20216,579588.0,265754.0
2021-07,Trinidad and Tobago,38557,1070,31565.0,7125.0,1101421,29965,883100.0,188356.0
2021-08,Trinidad and Tobago,44606,1285,32454.0,5958.0,1292069,36616,160612.0,29218.0
2021-09,Trinidad and Tobago,50459,1474,,,1428218,41609,,
2021-10,Trinidad and Tobago,57121,1682,,,1665402,49094,,
2021-11,Trinidad and Tobago,70598,2134,,,1891556,56432,,
2021-12,Trinidad and Tobago,91320,2850,,,2548164,77249,,
2022-01,Trinidad and Tobago,91899,2869,,,91898,2869,,
2021-01,Tunisia,207468,6680,156160.0,47435.0,5021504,164938,3648630.0,1207936.0
2021-02,Tunisia,232615,7974,197619.0,44685.0,6001814,205170,4859503.0,937141.0
2021-03,Tunisia,252171,8788,216712.0,27270.0,7268571,256094,6221269.0,791208.0
2021-04,Tunisia,307215,10641,258190.0,40916.0,8116961,283280,6752756.0,1080925.0
2021-05,Tunisia,344688,12623,301869.0,38440.0,9618100,355083,8499001.0,764016.0
2021-06,Tunisia,414182,14843,352180.0,47159.0,10355748,389598,9195225.0,770925.0
2021-07,Tunisia,586146,19503,505497.0,96465.0,14855016,498420,12082712.0,2273884.0
2021-08,Tunisia,662752,23430,530545.0,59183.0,18097984,637040,2440130.0,250689.0
2021-09,Tunisia,706314,24842,,,19255529,685982,,
2021-10,Tunisia,712318,25231,,,20354189,728027,,
2021-11,Tunisia,717309,25365,,,19564007,702874,,
2021-12,Tunisia,724680,25556,,,19786397,711847,,
2022-01,Tunisia,726706,25569,,,634807,22700,,
2021-01,Turkey,2470901,25865,2355409.0,105299.0,65657180,540902,63425529.0,1690749.0
2021-02,Turkey,2693164,28503,2565723.0,99905.0,66106015,557180,64039193.0,1509642.0
2021-03,Turkey,3277880,31385,2995033.0,251462.0,83297132,660511,78638721.0,3997900.0
2021-04,Turkey,4788700,39737,4255714.0,565274.0,113407291,767422,99768613.0,12871256.0
2021-05,Turkey,5242911,47405,5105042.0,456563.0,147461027,1008764,141117024.0,5335239.0
2021-06,Turkey,5420156,49687,5287094.0,89498.0,148914919,1052969,146395748.0,1466202.0
2021-07,Turkey,27380666,250950,26720940.0,408776.0,157275391,1100373,155077272.0,1090066.0
2021-08,Turkey,6366438,56458,5478185.0,292535.0,168621638,983239,24729637.0,995988.0
2021-09,Turkey,7124966,63838,,,181477856,1085428,,
2021-10,Turkey,8009040,70410,,,213320152,1307078,,
2021-11,Turkey,8770372,76635,,,230995066,1450609,,
2021-12,Turkey,9441764,82198,,,259741994,1679449,,
2022-01,Turkey,9482550,82361,,,8755844,56792,,
2021-01,Tuvalu,0,0,0.0,0.0,-70899135,-709755,-67281371.0,-2908009.0
2021-02,Tuvalu,0,0,0.0,0.0,-72321799,-766185,-69103872.0,-2451742.0
2021-03,Tuvalu,0,0,0.0,0.0,-90807900,-920949,-85093606.0,-4793345.0
2021-04,Tuvalu,0,0,0.0,0.0,-121789111,-1055229,-106758022.0,-13975860.0
2021-05,Tuvalu,0,0,0.0,0.0,-157585075,-1372912,-149937773.0,-6274390.0
2021-06,Tuvalu,0,0,0.0,0.0,-160136225,-1462783,-156170561.0,-2502881.0
2021-07,Tuvalu,0,0,0.0,0.0,-173231828,-1628758,-168043084.0,-3552306.0
2021-08,Tuvalu,0,0,0.0,0.0,-188011691,-1656895,-27330379.0,-1275895.0
2021-09,Tuvalu,0,0,0.0,0.0,-202161603,-1813019,,
2021-10,Tuvalu,0,0,0.0,0.0,-235339745,-2084199,,
2021-11,Tuvalu,0,0,0.0,0.0,-252450659,-2209915,,
2021-12,Tuvalu,0,0,0.0,0.0,-282076586,-2468545,,
2022-01,Tuvalu,0,0,0.0,0.0,-9482550,-82361,,
2020-08,US,55480,1095,0.0,9685.0,-55480,-1095,0.0,-9685.0
2020-12,US,74580,256,0.0,52159.0,4399,-293,-2808.0,9072.0
2021-01,US,26243105,444661,0.0,25755319.0,708068861,11929140,0.0,694805601.0
2021-02,US,28711052,510730,0.0,28155068.0,774886140,13479982,0.0,760188694.0
2021-03,US,30509372,547269,0.0,28568199.0,918264889,16491381,0.0,198681889.0
2021-04,US,32410180,571353,0.0,42513.0,946305985,16813826,0.0,42513.0
2021-05,US,33379941,590076,,,1022903801,18020643,,
2021-06,US,35909045,632648,,,1007748861,17882413,,
2021-07,US,35062519,609300,,,1060339611,18737371,,
2021-08,US,39214860,636320,,,1147008936,19229659,,
2021-09,US,43429302,694062,,,1246450948,19942696,,
2021-10,US,46018752,744623,,,1390792328,22362463,,
2021-11,US,48488159,777786,,,1417766222,22879096,,
2021-12,US,54390968,824695,,,1572712004,24873235,,
2022-01,US,54903011,825426,,,54903011,825426,,
2021-01,Uganda,39533,324,14179.0,25030.0,-706929319,-11920044,394919.0,-694070074.0
2021-02,Uganda,40335,334,14616.0,25385.0,-773766177,-13470759,405308.0,-759483262.0
2021-03,Uganda,40839,335,40448.0,25357.0,-917006656,-16481022,104894.0,-198506264.0
2021-04,Uganda,41797,342,41422.0,527.0,-945067347,-16803682,40452.0,-42411.0
2021-05,Uganda,46623,362,43401.0,2860.0,-1021567606,-18009810,,
2021-06,Uganda,79434,989,52382.0,26273.0,-1005840244,-17865719,,
2021-07,Uganda,93675,2661,81992.0,26974.0,-1057601049,-18671626,,
2021-08,Uganda,119825,3006,86826.0,8122.0,-1143845804,-19140864,,
2021-09,Uganda,123445,3152,,,-1242800232,-19849780,,
2021-10,Uganda,126075,3215,,,-1386918684,-22263804,,
2021-11,Uganda,127523,3256,,,-1413959538,-22781945,,
2021-12,Uganda,139079,3291,,,-1568684681,-24771923,,
2022-01,Uganda,140737,3294,,,-54762274,-822132,,
2021-01,Ukraine,1258093,23769,1049766.0,333387.0,34312007,637579,26211951.0,7462477.0
2021-02,Ukraine,1389570,27306,1210919.0,183509.0,35755963,707109,31648035.0,3400819.0
2021-03,Ukraine,1713684,34043,1354346.0,325295.0,46297910,929660,39034509.0,6333741.0
2021-04,Ukraine,2113880,45607,1685659.0,427565.0,56958489,1192645,43908389.0,11857455.0
2021-05,Ukraine,2259743,52504,2090254.0,372180.0,66844455,1524213,57430667.0,7889575.0
2021-06,Ukraine,2299059,54531,2222229.0,113120.0,66597526,1596852,63935172.0,1065502.0
2021-07,Ukraine,2331950,55521,2254803.0,21626.0,69036032,1641677,67445210.0,-50855.0
2021-08,Ukraine,2382769,56934,2258433.0,23983.0,69875648,1653006,10859025.0,82433.0
2021-09,Ukraine,2520986,59768,0.0,0.0,69493508,1650802,,
2021-10,Ukraine,3039616,71710,0.0,0.0,81272554,1904927,,
2021-11,Ukraine,3595410,90673,0.0,0.0,96900591,2354501,,
2021-12,Ukraine,3840041,101847,0.0,0.0,112070555,2915032,,
2022-01,Ukraine,3847226,102088,0.0,0.0,3706489,98794,,
2021-01,United Arab Emirates,300661,838,272769.0,27792.0,-27943267,-624416,-19873163.0,-7445688.0
2021-02,United Arab Emirates,388594,1213,379708.0,25801.0,-27167528,-687882,-22814910.0,-3664736.0
2021-03,United Arab Emirates,459360,1492,443153.0,19539.0,-34309406,-897090,-26918334.0,-6493982.0
2021-04,United Arab Emirates,518262,1584,498943.0,17735.0,-43486129,-1156550,-30923660.0,-11405919.0
2021-05,United Arab Emirates,569073,1677,548785.0,18611.0,-51300259,-1484537,-42477612.0,-7338110.0
2021-06,United Arab Emirates,631160,1807,609711.0,19642.0,-50483127,-1561469,-47996766.0,-924892.0
2021-07,United Arab Emirates,679321,1943,656680.0,20698.0,-51428709,-1649106,-49817075.0,37472.0
2021-08,United Arab Emirates,717374,2039,664130.0,20886.0,-51315172,-1679867,-7978106.0,-11809.0
2021-09,United Arab Emirates,735727,2095,,,-51269767,-1681712,,
2021-10,United Arab Emirates,739824,2136,,,-62260767,-1937923,,
2021-11,United Arab Emirates,741976,2146,,,-78478318,-2387388,,
2021-12,United Arab Emirates,759511,2162,,,-92988309,-2949627,,
2022-01,United Arab Emirates,761937,2164,,,-3085289,-99924,,
2021-01,United Kingdom,3806947,130792,9584.0,3691636.0,90843117,3355520,-6500897.0,94713721.0
2021-02,United Kingdom,4182769,148357,11602.0,4048231.0,103142227,3936761,-8937329.0,108852910.0
2021-03,United Kingdom,4355860,152875,12926.0,4216025.0,119304079,4646244,-12334595.0,127788872.0
2021-04,United Kingdom,4429848,154052,14658.0,4287432.0,117168508,4561158,-13793357.0,127186518.0
2021-05,United Kingdom,4499935,154487,15486.0,4356408.0,121483930,4732745,-15794208.0,133363223.0
2021-06,United Kingdom,4791597,154956,15734.0,4647504.0,120301441,4588964,-16930776.0,133438532.0
2021-07,United Kingdom,5857556,156752,20919.0,5706843.0,144787139,4768206,-19137785.0,159987743.0
2021-08,United Kingdom,6789249,160063,24693.0,5825894.0,173980059,4846795,-3192102.0,28785329.0
2021-09,United Kingdom,7808025,164511,0.0,0.0,197903879,4809351,,
2021-10,United Kingdom,9062715,169047,0.0,0.0,238264209,5101459,,
2021-11,United Kingdom,10245033,173640,0.0,0.0,267235552,5082612,,
2021-12,United Kingdom,12819883,177714,0.0,0.0,325729146,5381098,,
2022-01,United Kingdom,13010853,177869,0.0,0.0,12248916,175705,,
2021-01,Uruguay,41181,431,33914.0,8235.0,-97432449,-3368663,463169.0,-95252182.0
2021-02,Uruguay,57362,603,49466.0,7293.0,-111483460,-3950386,888352.0,-109131541.0
2021-03,Uruguay,102461,953,81438.0,20070.0,-130216915,-4666197,1573825.0,-127920985.0
2021-04,Uruguay,195734,2563,164965.0,35532.0,-127308217,-4556099,3253280.0,-126791209.0
2021-05,Uruguay,291488,4213,250049.0,37675.0,-130913668,-4676906,5961275.0,-133015867.0
2021-06,Uruguay,368178,5558,346857.0,37171.0,-128175913,-4490788,8641347.0,-133121751.0
2021-07,Uruguay,381364,5959,373290.0,15268.0,-153440965,-4645775,10783537.0,-160409752.0
2021-08,Uruguay,384778,6029,374203.0,2072.0,-183822641,-4722687,1755497.0,-28879744.0
2021-09,Uruguay,388822,6054,,,-208168456,-4690066,,
2021-10,Uruguay,393718,6077,,,-249031852,-4979066,,
2021-11,Uruguay,399504,6130,,,-277564629,-4963810,,
2021-12,Uruguay,411658,6169,,,-336316566,-5257211,,
2022-01,Uruguay,413383,6170,,,-12597470,-171699,,
2021-01,Uzbekistan,78711,621,77191.0,1324.0,1417933,9427,1592947.0,-184441.0
2021-02,Uzbekistan,79836,622,78373.0,977.0,854444,2580,989475.0,-137611.0
2021-03,Uzbekistan,82682,628,80799.0,1255.0,174235,-3671,512846.0,-334940.0
2021-04,Uzbekistan,90406,647,86774.0,2985.0,-1988956,-32204,-1160613.0,-796139.0
2021-05,Uzbekistan,100124,690,95786.0,3943.0,-4475758,-85606,-3592008.0,-798144.0
2021-06,Uzbekistan,110190,733,106416.0,3652.0,-7014564,-128965,-6099039.0,-786560.0
2021-07,Uzbekistan,128403,866,122368.0,5169.0,-8018964,-156248,-7784013.0,-78703.0
2021-08,Uzbekistan,155639,1075,126377.0,5623.0,-7455285,-155813,-1245367.0,17643.0
2021-09,Uzbekistan,173409,1234,,,-6644771,-146396,,
2021-10,Uzbekistan,185647,1321,,,-6536700,-148353,,
2021-11,Uzbekistan,193065,1399,,,-6209052,-142297,,
2021-12,Uzbekistan,198769,1485,,,-6439678,-145768,,
2022-01,Uzbekistan,198903,1485,,,-214480,-4685,,
2021-01,Vanuatu,1,0,1.0,0.0,-2336853,-18543,-2288896.0,-29414.0
2021-02,Vanuatu,1,0,1.0,0.0,-2221581,-17405,-2178903.0,-25273.0
2021-03,Vanuatu,3,0,1.0,2.0,-2508059,-19305,-2462234.0,-26520.0
2021-04,Vanuatu,4,1,3.0,2.0,-2582234,-19085,-2506912.0,-56237.0
2021-05,Vanuatu,4,1,3.0,0.0,-2974771,-20711,-2839850.0,-114210.0
2021-06,Vanuatu,4,1,3.0,0.0,-3133860,-21258,-3010026.0,-102576.0
2021-07,Vanuatu,4,1,3.0,0.0,-3672971,-24468,-3522756.0,-125747.0
2021-08,Vanuatu,4,1,3.0,0.0,-4425617,-30198,-623821.0,-27231.0
2021-09,Vanuatu,4,1,,,-4964989,-34865,,
2021-10,Vanuatu,6,1,,,-5580956,-39672,,
2021-11,Vanuatu,6,1,,,-5690648,-40739,,
2021-12,Vanuatu,7,1,,,-6082268,-44805,,
2022-01,Vanuatu,7,1,,,-198896,-1484,,
2021-01,Venezuela,126323,1183,118385.0,7135.0,3584707,32994,3378300.0,173413.0
2021-02,Venezuela,138739,1341,130834.0,6915.0,3720563,35617,3496014.0,188932.0
2021-03,Venezuela,159149,1589,147163.0,10397.0,4570749,44953,4284100.0,241696.0
2021-04,Venezuela,196386,2117,178072.0,16374.0,5364727,55446,4864849.0,444432.0
2021-05,Venezuela,232800,2629,214590.0,17594.0,6649540,73865,6118013.0,457662.0
2021-06,Venezuela,270654,3084,251587.0,17452.0,7598091,85849,7012386.0,499856.0
2021-07,Venezuela,304726,3576,288864.0,15647.0,8963255,103628,8425857.0,433770.0
2021-08,Venezuela,334343,4010,294607.0,11994.0,9892943,117743,1462568.0,56989.0
2021-09,Venezuela,367672,4454,,,10497949,126877,,
2021-10,Venezuela,406239,4884,,,12050368,145069,,
2021-11,Venezuela,431296,5144,,,12585974,150713,,
2021-12,Venezuela,444411,5324,,,13609057,162737,,
2022-01,Venezuela,444635,5328,,,444628,5327,,
2021-01,Vietnam,1767,35,1456.0,276.0,-3538495,-31944,-3336793.0,-169758.0
2021-02,Vietnam,2432,35,1844.0,720.0,-3659410,-34637,-3451775.0,-172998.0
2021-03,Vietnam,2594,35,2359.0,569.0,-4491984,-43868,-4218849.0,-229267.0
2021-04,Vietnam,2910,35,2516.0,359.0,-5282584,-54405,-4791363.0,-436816.0
2021-05,Vietnam,7107,47,2950.0,4110.0,-6514417,-72702,-6035071.0,-406644.0
2021-06,Vietnam,16507,80,6764.0,9663.0,-7254010,-84041,-6877121.0,-292848.0
2021-07,Vietnam,141122,1161,35484.0,104477.0,-7211886,-94824,-8019388.0,902326.0
2021-08,Vietnam,449489,11064,54332.0,125097.0,-1106559,65283,-1232372.0,525775.0
2021-09,Vietnam,779398,19098,,,8493220,344644,,
2021-10,Vietnam,915603,22030,,,14479656,502707,,
2021-11,Vietnam,1224110,25055,,,18814158,547824,,
2021-12,Vietnam,1714742,32168,,,31991079,724523,,
2022-01,Vietnam,1731257,32394,,,1286622,27066,,
2021-01,West Bank and Gaza,158559,1831,148583.0,18879.0,4463594,48943,4044660.0,369991.0
2021-02,West Bank and Gaza,181909,2025,166119.0,13765.0,4651388,52988,4346144.0,252256.0
2021-03,West Bank and Gaza,240065,2614,213590.0,24235.0,6493293,70472,5785151.0,637670.0
2021-04,West Bank and Gaza,295601,3231,271233.0,33275.0,8101003,86978,7168782.0,845243.0
2021-05,West Bank and Gaza,308048,3495,300661.0,20880.0,9260755,104202,8901319.0,255234.0
2021-06,West Bank and Gaza,313851,3561,307892.0,4667.0,9002707,104215,8993761.0,-95269.0
2021-07,West Bank and Gaza,316603,3601,311772.0,2426.0,8025973,102296,9208746.0,-1285069.0
2021-08,West Bank and Gaza,339816,3675,312320.0,1475.0,1235523,-70566,1330297.0,-575956.0
2021-09,West Bank and Gaza,402255,4080,,,-7754791,-355705,,
2021-10,West Bank and Gaza,452997,4663,,,-12901170,-508801,,
2021-11,West Bank and Gaza,460053,4796,,,-17693224,-556224,,
2021-12,West Bank and Gaza,469748,4919,,,-31188160,-736893,,
2022-01,West Bank and Gaza,469748,4919,,,-1261509,-27475,,
2021-01,Winter Olympics 2022,0,0,0.0,0.0,-4509836,-49993,-4086197.0,-373646.0
2021-02,Winter Olympics 2022,0,0,0.0,0.0,-4712569,-53968,-4390411.0,-268190.0
2021-03,Winter Olympics 2022,0,0,0.0,0.0,-6572135,-71557,-5850433.0,-650145.0
2021-04,Winter Olympics 2022,0,0,0.0,0.0,-8183245,-88028,-7242312.0,-852905.0
2021-05,Winter Olympics 2022,0,0,0.0,0.0,-9396002,-105396,-8984354.0,-306252.0
2021-06,Winter Olympics 2022,0,0,0.0,0.0,-9346908,-106053,-9129116.0,-111739.0
2021-07,Winter Olympics 2022,0,0,0.0,0.0,-9777466,-111131,-9615308.0,-51027.0
2021-08,Winter Olympics 2022,0,0,0.0,0.0,-10022031,-112491,-1560508.0,-6808.0
2021-09,Winter Olympics 2022,0,0,0.0,0.0,-11236498,-115846,,
2021-10,Winter Olympics 2022,0,0,0.0,0.0,-13628986,-139006,,
2021-11,Winter Olympics 2022,0,0,0.0,0.0,-13707088,-142343,,
2021-12,Winter Olympics 2022,0,0,0.0,0.0,-14412179,-150398,,
2022-01,Winter Olympics 2022,0,0,0.0,0.0,-469748,-4919,,
2021-01,Yemen,2120,615,1426.0,95.0,63318,18369,42454.0,2495.0
2021-02,Yemen,2269,631,1435.0,206.0,60385,17303,40038.0,3044.0
2021-03,Yemen,4247,882,1667.0,1698.0,94628,22307,46753.0,25568.0
2021-04,Yemen,6294,1222,2731.0,2504.0,165408,32236,64527.0,68645.0
2021-05,Yemen,6737,1320,3427.0,2340.0,202758,39774,95620.0,67364.0
2021-06,Yemen,6918,1361,4055.0,1976.0,205467,40335,113136.0,51996.0
2021-07,Yemen,7058,1375,4171.0,1512.0,216116,42395,128331.0,45390.0
2021-08,Yemen,7829,1469,4251.0,1501.0,227957,43634,21080.0,7424.0
2021-09,Yemen,9039,1715,,,254546,48014,,
2021-10,Yemen,9779,1880,,,293562,55810,,
2021-11,Yemen,9995,1949,,,297391,57696,,
2021-12,Yemen,10126,1984,,,312285,61049,,
2022-01,Yemen,10126,1984,,,10126,1984,,
2021-01,Zambia,53352,745,45443.0,10900.0,994872,-2177,787747.0,209302.0
2021-02,Zambia,78202,1081,73609.0,7554.0,1838932,8830,1671458.0,158644.0
2021-03,Zambia,88199,1202,84519.0,3354.0,2522560,13523,2458902.0,50135.0
2021-04,Zambia,91533,1250,89852.0,2998.0,2542553,4706,2562922.0,-25075.0
2021-05,Zambia,95050,1278,91752.0,2020.0,2669706,-645,2717488.0,-47137.0
2021-06,Zambia,152056,2138,128312.0,22867.0,3352929,5989,2993170.0,353770.0
2021-07,Zambia,195096,3376,186211.0,21142.0,5345244,47831,4957490.0,339923.0
2021-08,Zambia,206145,3599,189658.0,5191.0,6031851,65496,922211.0,15739.0
2021-09,Zambia,209002,3648,,,5984385,60896,,
2021-10,Zambia,209722,3661,,,6199055,57512,,
2021-11,Zambia,210150,3667,,,6001849,52250,,
2021-12,Zambia,249193,3730,,,6460998,53061,,
2022-01,Zambia,254274,3734,,,244148,1750,,
2021-01,Zimbabwe,33273,1193,25361.0,10326.0,-304162,5603,-324715.0,14950.0
2021-02,Zimbabwe,36058,1463,32590.0,6127.0,-917969,12374,-868276.0,-62067.0
2021-03,Zimbabwe,36839,1520,34617.0,1960.0,-1485717,10666,-1450818.0,-45565.0
2021-04,Zimbabwe,38235,1567,35594.0,1407.0,-1582771,9389,-1578125.0,-14035.0
2021-05,Zimbabwe,38944,1594,36591.0,1078.0,-1677259,9887,-1690191.0,3045.0
2021-06,Zimbabwe,48533,1761,38323.0,8449.0,-2315018,3279,-1992602.0,-325695.0
2021-07,Zimbabwe,107490,3490,74562.0,29739.0,-3148939,-12882,-3448473.0,312416.0
2021-08,Zimbabwe,124581,4416,82994.0,29472.0,-2568953,16686,-546786.0,117417.0
2021-09,Zimbabwe,130485,4616,,,-2421442,27312,,
2021-10,Zimbabwe,132926,4675,,,-2398227,30840,,
2021-11,Zimbabwe,134226,4706,,,-2295645,30887,,
2021-12,Zimbabwe,211728,4997,,,-1370474,34261,,
2022-01,Zimbabwe,213258,5004,,,-41016,1270,,
