year_month,Country_Region,Confirmed_cumulative,Deaths_cumulative,Recovered_cumulative,Active_cumulative,Confirmed_monthly_new,Deaths_monthly_new,Recovered_monthly_new,Active_monthly_new
2020-12,Burma,123740,2664,106121,19584,3254094.0,69559.0,2650555.0,533980.0
2021-01,Burma,124630,2682,107069,14879,117923.0,2597.0,101969.0,13357.0
2020-03,Burundi,2,0,0,2,-13.0,-1.0,0.0,-12.0
2020-04,Burundi,11,1,4,6,-2031.0,-84.0,-111.0,-1836.0
2020-05,Burundi,63,1,33,29,-4870.0,-155.0,-2287.0,-2428.0
2020-06,Burundi,170,1,115,54,-4831.0,-150.0,-3403.0,-1278.0
2020-07,Burundi,387,1,304,120,-1901.0,-155.0,-2287.0,541.0
2020-08,Burundi,445,1,357,97,-484.0,-155.0,4.0,-333.0
2020-09,Burundi,506,1,472,104,-123803.0,-2189.0,-23850.0,-97764.0
2020-10,Burundi,582,1,511,70,-981631.0,-23771.0,-444849.0,-513011.0
2020-11,Burundi,681,1,575,105,-2071623.0,-47058.0,-1532715.0,-491850.0
2020-12,Burundi,809,2,687,120,-3370920.0,-71775.0,-2735756.0,-563389.0
2021-01,Burundi,818,2,687,129,-123812.0,-2680.0,-106382.0,-14750.0
2020-03,Cabo Verde,6,1,0,5,-496.0,-14.0,-32.0,-450.0
2020-04,Cabo Verde,114,1,2,111,1119.0,9.0,-15.0,1125.0
2020-05,Cabo Verde,421,4,167,264,8185.0,49.0,2141.0,5995.0
2020-06,Cabo Verde,1165,12,608,573,19578.0,177.0,8721.0,10680.0
2020-07,Cabo Verde,2418,23,1694,1080,48434.0,567.0,24139.0,23728.0
2020-08,Cabo Verde,3852,40,2867,945,84418.0,994.0,61495.0,21929.0
2020-09,Cabo Verde,5900,59,5228,928,132381.0,1396.0,115649.0,15336.0
2020-10,Cabo Verde,8694,95,7913,1140,213176.0,2452.0,183773.0,26951.0
2020-11,Cabo Verde,10747,105,10229,804,274490.0,3012.0,257108.0,14370.0
2020-12,Cabo Verde,11793,112,11530,392,329396.0,3364.0,321027.0,5005.0
2021-01,Cabo Verde,11840,113,11559,168,11022.0,111.0,10872.0,39.0
2020-03,Cambodia,109,0,23,88,553.0,-5.0,60.0,498.0
2020-04,Cambodia,122,0,119,84,1841.0,-26.0,2305.0,-438.0
2020-05,Cambodia,125,0,123,3,-5221.0,-80.0,1214.0,-6355.0
2020-06,Cambodia,141,0,130,12,-18821.0,-207.0,-6882.0,-11732.0
2020-07,Cambodia,234,0,164,82,-51439.0,-598.0,-25809.0,-25032.0
2020-08,Cambodia,273,0,265,75,-89129.0,-1025.0,-64305.0,-23799.0
2020-09,Cambodia,277,0,275,8,-138245.0,-1426.0,-119477.0,-17342.0
2020-10,Cambodia,291,0,283,8,-220954.0,-2483.0,-190267.0,-28204.0
2020-11,Cambodia,323,0,301,22,-284433.0,-3042.0,-264862.0,-16529.0
2020-12,Cambodia,366,0,361,52,-341341.0,-3407.0,-330769.0,-7165.0
2021-01,Cambodia,378,0,362,16,-11462.0,-113.0,-11197.0,-152.0
2020-03,Cameroon,193,6,5,182,-22.0,10.0,-45.0,13.0
2020-04,Cameroon,1832,61,934,842,24023.0,739.0,5878.0,17406.0
2020-05,Cameroon,5904,191,3568,3265,101631.0,3992.0,45263.0,52376.0
2020-06,Cameroon,12592,313,10100,4183,284526.0,7595.0,183462.0,93469.0
2020-07,Cameroon,17255,391,15320,3032,467572.0,11152.0,385366.0,71054.0
2020-08,Cameroon,19142,411,17651,2748,560200.0,12435.0,491639.0,56126.0
2020-09,Cameroon,20838,418,19440,1394,596471.0,12469.0,555976.0,28026.0
2020-10,Cameroon,21793,426,20117,1250,652739.0,13113.0,611508.0,28118.0
2020-11,Cameroon,24117,437,22177,1503,678508.0,12988.0,640007.0,25513.0
2020-12,Cameroon,26277,448,24892,1869,775989.0,13786.0,726256.0,35947.0
2021-01,Cameroon,26277,448,24892,937,25899.0,448.0,24530.0,921.0
2020-03,Canada,10711,152,1592,9095,33908.0,377.0,2310.0,27609.0
2020-04,Canada,55575,3843,20327,51062,879783.0,46835.0,259782.0,806780.0
2020-05,Canada,91337,7772,48517,68097,2244041.0,187285.0,1071042.0,1388530.0
2020-06,Canada,104274,8707,68698,35369,2681298.0,243621.0,1615779.0,851964.0
2020-07,Canada,116421,8975,102331,28130,2933726.0,263469.0,2233350.0,476904.0
2020-08,Canada,128561,9139,115460,6810,3227248.0,268338.0,2891352.0,108797.0
2020-09,Canada,160539,9325,135765,15304,3646438.0,263954.0,3159536.0,244325.0
2020-10,Canada,235522,10185,196935,29266,5419104.0,289467.0,4472516.0,663483.0
2020-11,Canada,375794,12117,299095,63656,8349022.0,318886.0,6651011.0,1373740.0
2020-12,Canada,583241,15624,490216,85465,14160018.0,414661.0,11424370.0,2275529.0
2021-01,Canada,590236,15735,493625,78030,563959.0,15287.0,468733.0,77093.0
2020-03,Central African Republic,3,0,0,3,-34446.0,-387.0,-2325.0,-28122.0
2020-04,Central African Republic,50,0,10,40,-906554.0,-47574.0,-267869.0,-824725.0
2020-05,Central African Republic,962,1,23,938,-2339095.0,-191269.0,-1119611.0,-1431031.0
2020-06,Central African Republic,3613,47,773,2793,-2901662.0,-250702.0,-1793628.0,-887398.0
2020-07,Central African Republic,4605,59,1574,3095,-3273049.0,-272956.0,-2584886.0,-455204.0
2020-08,Central African Republic,4700,61,1784,2943,-3651204.0,-278902.0,-3336849.0,-76692.0
2020-09,Central African Republic,4806,62,1840,2910,-4108219.0,-274563.0,-3668960.0,-186073.0
2020-10,Central African Republic,4866,62,1924,2880,-5930177.0,-300658.0,-5033127.0,-602754.0
2020-11,Central African Republic,4913,63,1924,2926,-8889815.0,-329998.0,-7242022.0,-1312410.0
2020-12,Central African Republic,4963,63,1924,2976,-14794055.0,-426494.0,-12101149.0,-2220954.0
2021-01,Central African Republic,4963,63,1924,2976,-585273.0,-15672.0,-491701.0,-75054.0
2020-03,Chad,7,0,0,7,2.0,0.0,0.0,2.0
2020-04,Chad,52,2,19,32,323.0,4.0,46.0,273.0
2020-05,Chad,759,65,470,400,2968.0,1277.0,4098.0,-2407.0
2020-06,Chad,866,74,781,222,-42692.0,1632.0,11697.0,-56021.0
2020-07,Chad,935,75,813,47,-106055.0,648.0,-13358.0,-93345.0
2020-08,Chad,1012,77,878,57,-114510.0,485.0,-26921.0,-88074.0
2020-09,Chad,1193,85,1007,107,-109966.0,549.0,-26238.0,-84277.0
2020-10,Chad,1483,98,1314,138,-108938.0,927.0,-23528.0,-86337.0
2020-11,Chad,1682,101,1515,84,-99097.0,1123.0,-14938.0,-85282.0
2020-12,Chad,2077,104,1703,270,-96230.0,1217.0,-9752.0,-87695.0
2021-01,Chad,2113,104,1704,305,-2850.0,41.0,-220.0,-2671.0
2020-03,Chile,2738,12,156,2570,8444.0,28.0,271.0,8145.0
2020-04,Chile,14885,216,8057,6612,235413.0,2961.0,97162.0,135290.0
2020-05,Chile,94858,997,40431,93861,1397958.0,13721.0,603776.0,1115894.0
2020-06,Chile,275999,5575,236154,266473,5601583.0,94638.0,4364651.0,5294467.0
2020-07,Chile,353536,9377,326628,32574,9879938.0,233000.0,8934915.0,713518.0
2020-08,Chile,409974,11244,382584,17883,11850118.0,319597.0,11024235.0,506288.0
2020-09,Chile,461300,12725,434794,16906,13062891.0,357722.0,12257494.0,447697.0
2020-10,Chile,508571,14158,485152,15257,15045970.0,414932.0,14225838.0,405229.0
2020-11,Chile,550430,15356,525213,9928,15856037.0,440443.0,15136455.0,279170.0
2020-12,Chile,606950,16499,575595,14857,17824118.0,491458.0,16971288.0,361401.0
2021-01,Chile,608973,16608,577382,14984,606860.0,16504.0,575678.0,14679.0
2020-02,China,570,0,570,0,,,,
2020-03,China,87934,3402,79191,5408,477340.0,19728.0,438227.0,17916.0
2020-04,China,147500,9080,134567,2621,1953141.0,100199.0,1886013.0,-94855.0
2020-05,China,87475,4638,79386,796,1288553.0,128756.0,1845170.0,-1115572.0
2020-06,China,88305,4641,79619,520,-2991612.0,42377.0,-2000972.0,-5288461.0
2020-07,China,91359,4658,80680,2150,-7142090.0,-91302.0,-6478907.0,-687810.0
2020-08,China,94272,4722,84546,2314,-8990179.0,-176374.0,-8481477.0,-459982.0
2020-09,China,95499,4739,85423,597,-10248720.0,-218116.0,-9733573.0,-437376.0
2020-10,China,97097,4739,86111,489,-12104462.0,-270872.0,-11603116.0,-395378.0
2020-11,China,99142,4743,86998,1073,-12961129.0,-301200.0,-12582258.0,-263009.0
2020-12,China,102481,4780,89813,1570,-14752210.0,-347158.0,-14284521.0,-320323.0
2021-01,China,102571,4782,89923,1258,-506402.0,-11826.0,-487459.0,-13726.0
2020-03,Colombia,906,16,31,859,-474525.0,-19691.0,-430317.0,-23048.0
2020-04,Colombia,6207,278,1411,4518,-2069211.0,-99082.0,-1939517.0,31172.0
2020-05,Colombia,26734,891,6935,18908,-2234528.0,-126418.0,-2340475.0,327131.0
2020-06,Colombia,91995,3256,38345,50394,-1005057.0,-83560.0,-1748731.0,930505.0
2020-07,Colombia,286020,9810,148695,127515,2632452.0,46178.0,6471.0,2694237.0
2020-08,Colombia,607904,19363,450609,169326,11195282.0,310992.0,6303356.0,4708586.0
2020-09,Colombia,824042,25828,734154,135972,18859434.0,548211.0,15274294.0,3177252.0
2020-10,Colombia,1053122,31421,950348,925831,26134546.0,736728.0,22424741.0,3166811.0
2020-11,Colombia,1308376,36584,1204452,378651,32807255.0,876581.0,30099059.0,2336711.0
2020-12,Colombia,1626461,42909,1497180,102309,42124184.0,1079699.0,38755768.0,2488837.0
2021-01,Colombia,1642775,43213,1508419,91143,1540204.0,38431.0,1418496.0,89885.0
2020-05,Comoros,106,2,26,78,-464318.0,-17315.0,-112788.0,-334215.0
2020-06,Comoros,272,7,161,104,-1624489.0,-55489.0,-632794.0,-936206.0
2020-07,Comoros,378,7,330,96,-5387711.0,-189972.0,-2478183.0,-2719556.0
2020-08,Comoros,423,7,399,49,-14072558.0,-456354.0,-8860967.0,-4755237.0
2020-09,Comoros,479,7,464,35,-21692766.0,-690016.0,-17813746.0,-3189004.0
2020-10,Comoros,537,7,498,32,-29102035.0,-883420.0,-25068544.0,-3178930.0
2020-11,Comoros,611,7,586,40,-35732461.0,-1018613.0,-32679612.0,-2354025.0
2020-12,Comoros,765,9,700,82,-45232553.0,-1226948.0,-41473427.0,-2532535.0
2021-01,Comoros,823,10,705,108,-1641952.0,-43203.0,-1507714.0,-91035.0
2020-03,Congo (Brazzaville),19,0,0,19,-3022.0,-38.0,-66.0,-2918.0
2020-04,Congo (Brazzaville),207,8,19,180,-87759.0,-3707.0,-15140.0,-68912.0
2020-05,Congo (Brazzaville),571,19,161,391,10703.0,387.0,2461.0,7855.0
2020-06,Congo (Brazzaville),1087,37,456,594,19220.0,703.0,6189.0,12328.0
2020-07,Congo (Brazzaville),3200,54,829,2317,61057.0,1262.0,10231.0,49564.0
2020-08,Congo (Brazzaville),3979,78,1742,2317,103199.0,1868.0,36905.0,64426.0
2020-09,Congo (Brazzaville),5008,114,3887,2784,131375.0,2553.0,88619.0,40203.0
2020-10,Congo (Brazzaville),5290,92,3887,1311,144254.0,2598.0,105562.0,36094.0
2020-11,Congo (Brazzaville),5774,94,4988,1652,147665.0,2564.0,107891.0,37210.0
2020-12,Congo (Brazzaville),6908,107,5831,1483,172350.0,2855.0,139843.0,29652.0
2021-01,Congo (Brazzaville),7107,108,5846,1153,6284.0,98.0,5141.0,1045.0
2020-03,Congo (Kinshasa),98,8,2,88,290.0,19.0,4.0,267.0
2020-04,Congo (Kinshasa),491,30,59,402,4508.0,440.0,434.0,3634.0
2020-05,Congo (Kinshasa),2966,69,428,2469,34016.0,1171.0,4070.0,28775.0
2020-06,Congo (Kinshasa),6939,167,1050,5722,123565.0,2501.0,10799.0,110265.0
2020-07,Congo (Kinshasa),9010,215,6437,5443,180215.0,4470.0,106598.0,69147.0
2020-08,Congo (Kinshasa),10045,258,9103,2059,181661.0,5216.0,213162.0,-36717.0
2020-09,Congo (Kinshasa),10631,272,10129,706,166401.0,5192.0,190413.0,-29204.0
2020-10,Congo (Kinshasa),11306,307,10585,439,179906.0,6150.0,199629.0,-25873.0
2020-11,Congo (Kinshasa),12702,333,11585,784,191157.0,6853.0,208468.0,-24164.0
2020-12,Congo (Kinshasa),17376,584,14658,2208,267952.0,9630.0,241505.0,16817.0
2021-01,Congo (Kinshasa),17658,591,14701,2366,10551.0,483.0,8855.0,1213.0
2020-03,Costa Rica,347,2,4,341,1048.0,-7.0,11.0,1044.0
2020-04,Costa Rica,713,6,323,564,8231.0,-469.0,2410.0,6290.0
2020-05,Costa Rica,1047,10,658,379,-19370.0,-1331.0,9584.0,-27623.0
2020-06,Costa Rica,3269,15,1394,1860,-92633.0,-2966.0,6784.0,-96451.0
2020-07,Costa Rica,17290,140,4280,12870,43745.0,-4260.0,-43466.0,91471.0
2020-08,Costa Rica,39699,418,15737,23544,569680.0,1568.0,27945.0,540167.0
2020-09,Costa Rica,74604,880,30703,43461,1425169.0,11133.0,373569.0,1040467.0
2020-10,Costa Rica,108866,1371,66202,41293,2527186.0,26458.0,1396666.0,1104062.0
2020-11,Costa Rica,137093,1690,84991,50790,3349032.0,36765.0,1941787.0,1370480.0
2020-12,Costa Rica,168114,2171,131507,51375,4305924.0,47463.0,3160426.0,1098035.0
2021-01,Costa Rica,169321,2185,131923,35213,151663.0,1594.0,117222.0,32847.0
2020-03,Cote d'Ivoire,179,1,7,171,-823.0,-11.0,5.0,-817.0
2020-04,Cote d'Ivoire,1238,14,557,668,3048.0,97.0,2560.0,391.0
2020-05,Cote d'Ivoire,2799,33,1385,1381,35150.0,497.0,13429.0,21224.0
2020-06,Cote d'Ivoire,9214,66,3996,5227,114412.0,1058.0,49688.0,63666.0
2020-07,Cote d'Ivoire,15978,100,11160,6170,110843.0,949.0,147236.0,-37342.0
2020-08,Cote d'Ivoire,17948,115,16553,4517,-340330.0,-5508.0,142497.0,-477319.0
2020-09,Cote d'Ivoire,19669,120,19241,1251,-1166935.0,-15507.0,-121908.0,-1029520.0
2020-10,Cote d'Ivoire,20692,124,20349,316,-2240579.0,-31676.0,-1101110.0,-1107793.0
2020-11,Cote d'Ivoire,21310,131,20947,232,-3076065.0,-42549.0,-1655343.0,-1378173.0
2020-12,Cote d'Ivoire,22366,137,21909,320,-4091983.0,-56041.0,-2898336.0,-1137606.0
2021-01,Cote d'Ivoire,22490,137,21934,419,-146831.0,-2048.0,-109989.0,-34794.0
2020-03,Croatia,867,6,67,794,2533.0,14.0,138.0,2381.0
2020-04,Croatia,2062,67,1288,1258,25314.0,732.0,9977.0,14605.0
2020-05,Croatia,2246,103,2063,659,6454.0,2090.0,26674.0,-22310.0
2020-06,Croatia,2725,107,2155,463,-100528.0,1766.0,-12795.0,-89499.0
2020-07,Croatia,5071,144,4178,1207,-283569.0,1132.0,-140616.0,-144085.0
2020-08,Croatia,10123,184,7212,2727,-314522.0,1721.0,-266411.0,-49832.0
2020-09,Croatia,16380,275,14947,2771,-160788.0,3285.0,-205126.0,41053.0
2020-10,Croatia,46547,531,30910,15106,172540.0,7565.0,5548.0,159427.0
2020-11,Croatia,126612,1712,101838,23573,1890947.0,27948.0,1346425.0,516574.0
2020-12,Croatia,208446,3860,196285,25270,4782197.0,82989.0,4106198.0,593010.0
2021-01,Croatia,210837,3920,198018,8899,188347.0,3783.0,176084.0,8480.0
2020-03,Cruise Ship,712,8,567,137,397.0,7.0,562.0,-172.0
2020-03,Cuba,186,6,8,172,-3006.0,-9.0,-705.0,-2292.0
2020-04,Cuba,1467,58,617,849,-21145.0,-159.0,-9688.0,-11298.0
2020-05,Cuba,2025,83,1795,780,-11558.0,-476.0,-14958.0,3876.0
2020-06,Cuba,2340,86,2211,249,-2667.0,-650.0,-4393.0,2376.0
2020-07,Cuba,2597,87,2355,155,-46859.0,-1084.0,-18173.0,-27602.0
2020-08,Cuba,3973,94,3327,636,-111026.0,-2322.0,-81441.0,-27263.0
2020-09,Cuba,5531,122,4866,679,-265386.0,-3594.0,-216269.0,-45523.0
2020-10,Cuba,6801,128,6178,674,-607743.0,-7442.0,-447328.0,-152973.0
2020-11,Cuba,8233,134,7586,621,-2293215.0,-27865.0,-1756575.0,-508775.0
2020-12,Cuba,11687,145,10003,1583,-5154474.0,-82845.0,-4499701.0,-571928.0
2021-01,Cuba,11863,146,10125,1592,-198974.0,-3774.0,-187893.0,-7307.0
2020-03,Cyprus,230,7,23,200,365.0,3.0,36.0,326.0
2020-04,Cyprus,837,15,148,683,-5828.0,-478.0,-3813.0,-1537.0
2020-05,Cyprus,941,17,790,567,-28393.0,-1865.0,-26530.0,2.0
2020-06,Cyprus,994,19,833,158,-37874.0,-1980.0,-35148.0,-746.0
2020-07,Cyprus,1080,19,852,209,-43788.0,-2097.0,-44678.0,2987.0
2020-08,Cyprus,1483,21,935,527,-60598.0,-2141.0,-56988.0,-1469.0
2020-09,Cyprus,1713,22,1369,338,-96823.0,-2627.0,-84063.0,-10133.0
2020-10,Cyprus,4051,25,1882,2144,-113874.0,-3120.0,-126822.0,16068.0
2020-11,Cyprus,10231,48,2057,8126,-16336.0,-2853.0,-149910.0,136427.0
2020-12,Cyprus,21315,118,2057,19140,178026.0,-1749.0,-205168.0,384943.0
2021-01,Cyprus,22346,120,2057,20169,10483.0,-26.0,-8068.0,18577.0
2020-03,Czechia,3308,31,45,3232,10953.0,43.0,42.0,10868.0
2020-04,Czechia,7579,227,3108,5397,145929.0,3863.0,30360.0,111706.0
2020-05,Czechia,9230,319,6546,4132,233380.0,8432.0,144247.0,80701.0
2020-06,Czechia,11805,349,7746,3711,275944.0,9444.0,192804.0,73696.0
2020-07,Czechia,16371,379,11482,5290,394320.0,10524.0,250037.0,133759.0
2020-08,Czechia,24367,423,17547,6397,579904.0,11768.0,417293.0,150843.0
2020-09,Czechia,67843,636,32759,34448,1211646.0,14096.0,663565.0,533985.0
2020-10,Czechia,323673,3078,137575,183020,5099792.0,43918.0,2157290.0,2898584.0
2020-11,Czechia,519723,8138,444406,188492,13218364.0,177836.0,9389583.0,3650945.0
2020-12,Czechia,701622,11429,584483,105710,18068256.0,301600.0,15893638.0,1873018.0
2021-01,Czechia,718661,11580,592581,114500,696315.0,11460.0,590524.0,94331.0
2020-03,Denmark,3039,90,77,2872,618.0,214.0,192.0,212.0
2020-04,Denmark,9206,443,6558,3838,18307.0,4005.0,62747.0,-48445.0
2020-05,Denmark,11833,571,10525,2163,74916.0,7583.0,117813.0,-50480.0
2020-06,Denmark,12951,605,11812,735,67066.0,7848.0,120241.0,-61023.0
2020-07,Denmark,13964,615,12727,622,-12490.0,7795.0,106089.0,-126374.0
2020-08,Denmark,17316,624,15492,1847,-133096.0,6834.0,-17580.0,-122350.0
2020-09,Denmark,27941,650,20762,6529,-611351.0,4298.0,-178788.0,-436861.0
2020-10,Denmark,45736,719,34548,10469,-4079166.0,-23595.0,-1328852.0,-2726719.0
2020-11,Denmark,79872,829,63030,16074,-11546208.0,-155967.0,-8007170.0,-3383071.0
2020-12,Denmark,161862,1256,123515,43400,-14864107.0,-273261.0,-13267061.0,-1323785.0
2021-01,Denmark,164116,1298,127844,34974,-554545.0,-10282.0,-464737.0,-79526.0
2020-03,Diamond Princess,712,10,603,115,-6276.0,-177.0,2159.0,-8258.0
2020-04,Diamond Princess,712,13,645,98,-162962.0,-7855.0,-78783.0,-76324.0
2020-05,Diamond Princess,712,13,651,54,-314237.0,-16114.0,-256900.0,-41223.0
2020-06,Diamond Princess,712,13,651,48,-350909.0,-17446.0,-317868.0,-15595.0
2020-07,Diamond Princess,712,13,651,48,-391560.0,-18505.0,-362078.0,-10977.0
2020-08,Diamond Princess,712,13,651,48,-465335.0,-18818.0,-406814.0,-39703.0
2020-09,Diamond Princess,712,13,651,48,-625755.0,-18649.0,-503458.0,-103648.0
2020-10,Diamond Princess,712,13,659,48,-1075786.0,-20670.0,-855169.0,-199947.0
2020-11,Diamond Princess,712,13,659,40,-1861351.0,-22552.0,-1421812.0,-416987.0
2020-12,Diamond Princess,712,13,699,40,-3662354.0,-30459.0,-2668795.0,-963100.0
2021-01,Diamond Princess,712,13,699,0,-163404.0,-1285.0,-127145.0,-34974.0
2020-03,Djibouti,30,0,0,30,-6068.0,-96.0,-2444.0,-3528.0
2020-04,Djibouti,1077,2,599,831,-3498.0,-276.0,-12462.0,9240.0
2020-05,Djibouti,3194,22,1286,1886,29917.0,-181.0,8963.0,21135.0
2020-06,Djibouti,4656,53,4433,2390,109485.0,790.0,69559.0,39136.0
2020-07,Djibouti,5081,58,4999,228,131221.0,1341.0,127749.0,2131.0
2020-08,Djibouti,5385,60,5319,214,143264.0,1434.0,140106.0,1724.0
2020-09,Djibouti,5416,61,5344,11,140571.0,1434.0,140431.0,-1294.0
2020-10,Djibouti,5559,61,5437,74,147424.0,1488.0,146294.0,-358.0
2020-11,Djibouti,5677,61,5577,75,147707.0,1440.0,145853.0,414.0
2020-12,Djibouti,5824,61,5723,78,156154.0,1488.0,153239.0,1427.0
2021-01,Djibouti,5831,61,5728,42,5119.0,48.0,5029.0,42.0
2020-03,Dominica,12,0,0,12,-25.0,0.0,0.0,-25.0
2020-04,Dominica,16,0,13,14,-14611.0,-39.0,-3827.0,-10745.0
2020-05,Dominica,16,0,16,3,-51493.0,-222.0,-28620.0,-22651.0
2020-06,Dominica,18,0,18,2,-130309.0,-1180.0,-88585.0,-40544.0
2020-07,Dominica,18,0,18,0,-152735.0,-1744.0,-147372.0,-3619.0
2020-08,Dominica,20,0,18,2,-164762.0,-1837.0,-159729.0,-3196.0
2020-09,Dominica,30,0,24,6,-161223.0,-1824.0,-159403.0,4.0
2020-10,Dominica,42,0,29,13,-168455.0,-1891.0,-165819.0,-745.0
2020-11,Dominica,85,0,63,28,-167069.0,-1830.0,-164287.0,-952.0
2020-12,Dominica,88,0,83,22,-175533.0,-1891.0,-172382.0,-1260.0
2021-01,Dominica,88,0,83,5,-5743.0,-61.0,-5645.0,-37.0
2020-03,Dominican Republic,1109,51,5,1053,3082.0,100.0,20.0,2962.0
2020-04,Dominican Republic,6652,293,1228,5131,103861.0,5037.0,9961.0,88863.0
2020-05,Dominican Republic,16908,498,9557,7956,365592.0,12781.0,151114.0,201697.0
2020-06,Dominican Republic,31816,733,17280,13803,706143.0,18159.0,410696.0,277288.0
2020-07,Dominican Republic,67915,1146,35302,33242,1505795.0,28745.0,739201.0,737849.0
2020-08,Dominican Republic,94241,1681,66776,35057,2605148.0,44000.0,1591147.0,970001.0
2020-09,Dominican Republic,111900,2101,86998,25035,3125354.0,58835.0,2336591.0,729928.0
2020-10,Dominican Republic,126332,2236,104486,22475,3711341.0,67668.0,2988901.0,654772.0
2020-11,Dominican Republic,143473,2330,114818,26325,4017523.0,68563.0,3295984.0,652976.0
2020-12,Dominican Republic,169579,2409,130264,36906,4835340.0,73485.0,3773218.0,988637.0
2021-01,Dominican Republic,170785,2414,131185,37186,170697.0,2414.0,131102.0,37181.0
2020-03,Ecuador,2240,75,54,2111,5347.0,118.0,49.0,5180.0
2020-04,Ecuador,24675,883,1557,22235,181588.0,6166.0,11469.0,163953.0
2020-05,Ecuador,38571,3334,19190,30088,649062.0,61624.0,41301.0,546137.0
2020-06,Ecuador,55665,4502,27430,23768,705732.0,99503.0,282912.0,323317.0
2020-07,Ecuador,84370,5657,35824,42889,681728.0,130561.0,230174.0,320993.0
2020-08,Ecuador,113648,6555,101620,44283,487656.0,144786.0,864051.0,-521181.0
2020-09,Ecuador,135749,11312,112296,19856,528817.0,241050.0,660714.0,-372947.0
2020-10,Ecuador,167147,12632,141759,16458,971007.0,310220.0,989837.0,-329050.0
2020-11,Ecuador,192117,13423,169804,13763,1367316.0,321403.0,1414807.0,-368894.0
2020-12,Ecuador,211512,14023,184507,14358,1448224.0,356003.0,1713860.0,-621639.0
2021-01,Ecuador,212512,14034,184507,13971,41727.0,11620.0,53322.0,-23215.0
2020-03,Egypt,710,46,157,507,-5509.0,-58.0,549.0,-6000.0
2020-04,Egypt,5268,380,1335,3553,-211260.0,-5792.0,-3334.0,-202134.0
2020-05,Egypt,23449,913,5693,16843,-630605.0,-55425.0,-94440.0,-480740.0
2020-06,Egypt,66754,2872,17951,45931,-48890.0,-64897.0,-332302.0,348309.0
2020-07,Egypt,93757,4774,38236,55230,401727.0,-35885.0,-142071.0,579683.0
2020-08,Egypt,98727,5399,72120,49635,-107173.0,-30042.0,-663723.0,586592.0
2020-09,Egypt,103079,5914,96094,20589,-620298.0,-129724.0,-447165.0,-43409.0
2020-10,Egypt,107376,6258,99353,1765,-1424287.0,-189013.0,-939486.0,-295788.0
2020-11,Egypt,115541,6636,102596,6309,-2055895.0,-196461.0,-1681066.0,-178368.0
2020-12,Egypt,136644,7576,111451,17617,-2448549.0,-212012.0,-2203624.0,-32913.0
2021-01,Egypt,138062,7631,112105,18326,-74450.0,-6403.0,-72402.0,4355.0
2020-03,El Salvador,32,1,0,31,-2890.0,-159.0,-618.0,-2113.0
2020-04,El Salvador,377,9,106,262,-69820.0,-5249.0,-17213.0,-47358.0
2020-05,El Salvador,2395,46,1031,1318,-345405.0,-18207.0,-84116.0,-243082.0
2020-06,El Salvador,6173,164,3648,2361,-1244658.0,-50255.0,-300316.0,-894087.0
2020-07,El Salvador,16230,439,8206,7585,-2252352.0,-114161.0,-639603.0,-1498588.0
2020-08,El Salvador,25635,713,14013,11773,-2303189.0,-140359.0,-1456049.0,-706781.0
2020-09,El Salvador,28981,839,23685,10720,-2218773.0,-146562.0,-1979034.0,-93177.0
2020-10,El Salvador,33631,971,29186,4486,-2294479.0,-160746.0,-2223368.0,89635.0
2020-11,El Salvador,38758,1111,35078,3797,-2240117.0,-162276.0,-2056057.0,-21784.0
2020-12,El Salvador,45960,1327,45960,3863,-2526832.0,-179748.0,-2098358.0,-247399.0
2021-01,El Salvador,46242,1327,45960,0,-91820.0,-6304.0,-66145.0,-18326.0
2020-03,Equatorial Guinea,12,0,1,12,-12.0,-1.0,1.0,-12.0
2020-04,Equatorial Guinea,315,1,9,305,-2267.0,-154.0,-943.0,-1170.0
2020-05,Equatorial Guinea,1306,12,200,1094,-18289.0,-565.0,-12435.0,-5289.0
2020-06,Equatorial Guinea,2001,32,515,1454,-72986.0,-1870.0,-51084.0,-20032.0
2020-07,Equatorial Guinea,3071,51,842,2178,-244395.0,-7717.0,-162811.0,-73867.0
2020-08,Equatorial Guinea,4941,83,3884,2556,-532324.0,-15812.0,-251959.0,-264553.0
2020-09,Equatorial Guinea,5030,83,4769,998,-665922.0,-21109.0,-437441.0,-207372.0
2020-10,Equatorial Guinea,5083,83,4964,178,-807602.0,-25556.0,-663976.0,-118070.0
2020-11,Equatorial Guinea,5153,85,5009,70,-937445.0,-28689.0,-825639.0,-83117.0
2020-12,Equatorial Guinea,5264,86,5123,73,-1149679.0,-35089.0,-1030735.0,-85182.0
2021-01,Equatorial Guinea,5277,86,5136,55,-40965.0,-1241.0,-40824.0,55.0
2020-03,Eritrea,15,0,0,15,-30.0,0.0,-1.0,-29.0
2020-04,Eritrea,39,0,19,36,-1599.0,-8.0,-11.0,-1580.0
2020-05,Eritrea,39,0,39,13,-19642.0,-208.0,-781.0,-18653.0
2020-06,Eritrea,191,0,53,138,-42958.0,-640.0,-9184.0,-33134.0
2020-07,Eritrea,279,0,225,159,-85647.0,-1543.0,-21565.0,-62539.0
2020-08,Eritrea,318,0,284,57,-141554.0,-2573.0,-76151.0,-62830.0
2020-09,Eritrea,375,0,341,60,-139278.0,-2490.0,-125010.0,-11778.0
2020-10,Eritrea,463,0,412,66,-143763.0,-2573.0,-140977.0,-213.0
2020-11,Eritrea,577,0,498,89,-137949.0,-2540.0,-135859.0,450.0
