year_month,Country_Region,Confirmed_cumulative,Deaths_cumulative,Recovered_cumulative,Active_cumulative,Confirmed_monthly_new,Deaths_monthly_new,Recovered_monthly_new,Active_monthly_new
2022-05,Liechtenstein,34856,168,,,-15022952,-196726,,
2022-06,Liechtenstein,17897,85,,,-14532389,-190359,,
2022-07,Liechtenstein,18678,86,,,-15012859,-196702,,
2022-08,Liechtenstein,19146,86,,,-15098953,-196802,,
2022-09,Liechtenstein,19713,86,,,-14625868,-190530,,
2022-10,Liechtenstein,20607,87,,,-15089239,-196877,,
2022-11,Liechtenstein,20919,87,,,-14588882,-190500,,
2022-12,Liechtenstein,21276,88,,,-15065378,-196825,,
2023-01,Liechtenstein,21276,88,,,-485866,-6349,,
2022-01,Lithuania,697856,7869,,,17396058,227302,,
2022-02,Lithuania,963422,8415,,,23604345,225743,,
2022-03,Lithuania,1107334,8877,,,31916095,266113,,
2022-04,Lithuania,2267304,17979,,,33520867,267476,,
2022-05,Lithuania,2308005,18276,,,35195012,280384,,
2022-06,Lithuania,1160680,9173,,,34190453,272158,,
2022-07,Lithuania,1183300,9208,,,35691086,282187,,
2022-08,Lithuania,1217300,9286,,,36653766,283840,,
2022-09,Lithuania,1249134,9320,,,36384445,276486,,
2022-10,Lithuania,1268010,9391,,,38442285,287403,,
2022-11,Lithuania,1275230,9432,,,37531335,279721,,
2022-12,Lithuania,1287877,9481,,,39089125,290256,,
2023-01,Lithuania,1288374,9481,,,1267098,9393,,
2022-01,Luxembourg,153435,948,,,-13814597,-201449,,
2022-02,Luxembourg,181903,988,,,-19053710,-200600,,
2022-03,Luxembourg,214099,1035,,,-26274307,-237319,,
2022-04,Luxembourg,453867,2103,,,-27199825,-238472,,
2022-05,Luxembourg,493601,2152,,,-28173637,-249753,,
2022-06,Luxembourg,263167,1094,,,-27109288,-242182,,
2022-07,Luxembourg,282252,1109,,,-27765963,-250676,,
2022-08,Luxembourg,286660,1123,,,-28406742,-251839,,
2022-09,Luxembourg,291380,1129,,,-28296829,-245311,,
2022-10,Luxembourg,302031,1145,,,-29855233,-254837,,
2022-11,Luxembourg,306599,1160,,,-29024966,-247763,,
2022-12,Luxembourg,311746,1178,,,-30146035,-256666,,
2023-01,Luxembourg,311746,1178,,,-976628,-8303,,
2022-01,MS Zaandam,9,2,,,-3800165,-27951,,
2022-02,MS Zaandam,9,2,,,-4844695,-27182,,
2022-03,MS Zaandam,9,2,,,-6086822,-31225,,
2022-04,MS Zaandam,18,4,,,-6826113,-31467,,
2022-05,MS Zaandam,18,4,,,-7558433,-33173,,
2022-06,MS Zaandam,9,2,,,-7610598,-32457,,
2022-07,MS Zaandam,9,2,,,-8491943,-34090,,
2022-08,MS Zaandam,9,2,,,-8833394,-34605,,
2022-09,MS Zaandam,9,2,,,-8668746,-33695,,
2022-10,MS Zaandam,9,2,,,-9215074,-35174,,
2022-11,MS Zaandam,9,2,,,-9129188,-34508,,
2022-12,MS Zaandam,9,2,,,-9597882,-36250,,
2023-01,MS Zaandam,9,2,,,-311737,-1176,,
2022-01,Madagascar,59319,1274,,,1648684,34400,,
2022-02,Madagascar,63659,1366,,,1737638,36990,,
2022-03,Madagascar,64009,1384,,,1979184,42598,,
2022-04,Madagascar,128178,2780,,,1922530,41625,,
2022-05,Madagascar,128628,2786,,,1991647,43109,,
2022-06,Madagascar,65381,1398,,,1942242,41836,,
2022-07,Madagascar,66416,1407,,,2047994,43451,,
2022-08,Madagascar,66626,1410,,,2063433,43627,,
2022-09,Madagascar,66676,1410,,,1999278,42240,,
2022-10,Madagascar,66749,1411,,,2067170,43656,,
2022-11,Madagascar,67259,1412,,,2006498,42271,,
2022-12,Madagascar,67735,1416,,,2094718,43776,,
2023-01,Madagascar,67735,1416,,,67726,1414,,
2022-01,Malawi,84420,2558,,,795708,39483,,
2022-02,Malawi,85328,2615,,,642284,35496,,
2022-03,Malawi,85631,2626,,,671232,38630,,
2022-04,Malawi,171420,5256,,,648597,37209,,
2022-05,Malawi,171886,5278,,,670228,38557,,
2022-06,Malawi,86478,2645,,,642518,37393,,
2022-07,Malawi,87410,2665,,,646292,38723,,
2022-08,Malawi,87856,2676,,,654891,39167,,
2022-09,Malawi,88024,2682,,,638999,38075,,
2022-10,Malawi,88073,2683,,,662253,39437,,
2022-11,Malawi,88099,2896,,,635575,39465,,
2022-12,Malawi,88220,2685,,,638885,39397,,
2023-01,Malawi,88220,2685,,,20485,1269,,
2022-01,Malaysia,2865984,31965,,,81813035,879228,,
2022-02,Malaysia,3419636,32674,,,84028414,829507,,
2022-03,Malaysia,4183359,34939,,,116753600,971011,,
2022-04,Malaysia,8695170,70704,,,128017876,981355,,
2022-05,Malaysia,8994424,71306,,,136106045,1022261,,
2022-06,Malaysia,4563188,35763,,,133400851,992286,,
2022-07,Malaysia,4677270,35960,,,140429808,1029156,,
2022-08,Malaysia,4780284,36232,,,144078046,1036118,,
2022-09,Malaysia,4838872,36369,,,141711534,1008561,,
2022-10,Malaysia,4900051,36466,,,148147881,1045827,,
2022-11,Malaysia,4990431,36667,,,145884484,1015047,,
2022-12,Malaysia,5026164,36852,,,152672055,1056965,,
2023-01,Malaysia,5026677,36853,,,4938457,34168,,
2022-01,Maldives,136126,275,,,-81008067,-945170,,
2022-02,Maldives,169632,297,,,-81990251,-894002,,
2022-03,Maldives,177000,298,,,-114010434,-1043091,,
2022-04,Maldives,356640,596,,,-125241905,-1051309,,
2022-05,Maldives,359324,596,,,-133203898,-1094750,,
2022-06,Maldives,181586,305,,,-130581205,-1062580,,
2022-07,Maldives,184302,307,,,-137441384,-1101890,,
2022-08,Maldives,184856,308,,,-141072764,-1109455,,
2022-09,Maldives,185042,308,,,-138801375,-1079696,,
2022-10,Maldives,185280,308,,,-145137690,-1119434,,
2022-11,Maldives,185618,311,,,-142961934,-1087548,,
2022-12,Maldives,185678,311,,,-149650814,-1130559,,
2023-01,Maldives,185678,311,,,-4840999,-36542,,
2022-01,Mali,30045,711,,,-2436117,12666,,
2022-02,Mali,30378,722,,,-3570966,12038,,
2022-03,Mali,30480,727,,,-4450523,13289,,
2022-04,Mali,61191,1458,,,-4428523,12943,,
2022-05,Mali,62138,1468,,,-4603646,13493,,
2022-06,Mali,31163,737,,,-4470758,13076,,
2022-07,Mali,31222,739,,,-4715905,13351,,
2022-08,Mali,31365,739,,,-4754839,13390,,
2022-09,Mali,32625,742,,,-4581761,12950,,
2022-10,Mali,32731,742,,,-4726115,13454,,
2022-11,Mali,32758,742,,,-4582468,12965,,
2022-12,Mali,32770,743,,,-4739423,13380,,
2023-01,Mali,32770,743,,,-152908,432,,
2022-01,Malta,67548,547,,,1059666,-5433,,
2022-02,Malta,71235,604,,,1108669,-3771,,
2022-03,Malta,78779,638,,,1345248,-3347,,
2022-04,Malta,174474,1336,,,1692737,-1813,,
2022-05,Malta,188528,1438,,,1934862,-643,,
2022-06,Malta,102593,740,,,1988349,-197,,
2022-07,Malta,112770,793,,,2428011,971,,
2022-08,Malta,114026,801,,,2550555,1810,,
2022-09,Malta,114652,806,,,2463383,1900,,
2022-10,Malta,115338,808,,,2551426,2004,,
2022-11,Malta,115790,809,,,2485673,1987,,
2022-12,Malta,116356,815,,,2582269,2111,,
2023-01,Malta,116384,815,,,83614,72,,
2022-01,Marshall Islands,7,0,,,-1872984,-15234,,
2022-02,Marshall Islands,7,0,,,-1955844,-16314,,
2022-03,Marshall Islands,7,0,,,-2288369,-19152,,
2022-04,Marshall Islands,17,0,,,-2611253,-20070,,
2022-05,Marshall Islands,34,0,,,-2894990,-22089,,
2022-06,Marshall Islands,18,0,,,-2921730,-21874,,
2022-07,Marshall Islands,64,0,,,-3393639,-23824,,
2022-08,Marshall Islands,15007,17,,,-3340454,-24503,,
2022-09,Marshall Islands,15305,17,,,-2975475,-23580,,
2022-10,Marshall Islands,15389,17,,,-3089167,-24479,,
2022-11,Marshall Islands,15541,17,,,-3004996,-23737,,
2022-12,Marshall Islands,15547,17,,,-3116060,-24605,,
2023-01,Marshall Islands,15547,17,,,-100837,-798,,
2022-01,Mauritania,58198,953,,,1573536,27185,,
2022-02,Mauritania,58632,979,,,1638627,27184,,
2022-03,Mauritania,58668,982,,,1818146,30403,,
2022-04,Mauritania,117358,1964,,,1760283,29460,,
2022-05,Mauritania,118166,1964,,,1824932,30442,,
2022-06,Mauritania,59677,982,,,1778393,29460,,
2022-07,Mauritania,62556,991,,,1905753,30600,,
2022-08,Mauritania,62762,992,,,1764494,30536,,
2022-09,Mauritania,62812,995,,,1428581,29296,,
2022-10,Mauritania,63355,997,,,1479436,30340,,
2022-11,Mauritania,63420,997,,,1439114,29400,,
2022-12,Mauritania,63425,997,,,1484213,30380,,
2023-01,Mauritania,63425,997,,,47878,980,,
2022-01,Mauritius,104802,822,,,706746,-3389,,
2022-02,Mauritius,165663,895,,,2088587,-3223,,
2022-03,Mauritius,210343,968,,,3919232,-1511,,
2022-04,Mauritius,429720,1970,,,4737657,85,,
2022-05,Mauritius,449444,1992,,,5110426,414,,
2022-06,Mauritius,229479,1002,,,5048928,504,,
2022-07,Mauritius,244850,1013,,,5380363,630,,
2022-08,Mauritius,256452,1023,,,5829645,802,,
2022-09,Mauritius,262648,1026,,,5907550,910,,
2022-10,Mauritius,264465,1032,,,6210961,1046,,
2022-11,Mauritius,271867,1034,,,6146588,1080,,
2022-12,Mauritius,289980,1041,,,6870080,1252,,
2023-01,Mauritius,289980,1041,,,226555,44,,
2022-01,Mexico,4930069,305893,,,129117188,9029198,,
2022-02,Mexico,5506105,318086,,,143869413,8728915,,
2022-03,Mexico,5654311,322845,,,167930709,9924055,,
2022-04,Mexico,11448473,647653,,,164933899,9683876,,
2022-05,Mexico,11519546,649536,,,171307025,10030162,,
2022-06,Mexico,5986917,325638,,,168812157,9728051,,
2022-07,Mexico,6711847,327525,,,190680454,10089794,,
2022-08,Mexico,7014510,329390,,,206452741,10157239,,
2022-09,Mexico,7087812,330101,,,204022449,9863378,,
2022-10,Mexico,7111104,330376,,,211954312,10205955,,
2022-11,Mexico,7125443,330495,,,205500392,9882345,,
2022-12,Mexico,7234467,331105,,,213697369,10221728,,
2023-01,Mexico,7234467,331099,,,6944487,330058,,
2022-01,Micronesia,1,0,,,-131397635,-9052994,,
2022-02,Micronesia,1,0,,,-147596795,-8752876,,
2022-03,Micronesia,1,0,,,-173668273,-9952947,,
2022-04,Micronesia,5,0,,,-171432122,-9713421,,
2022-05,Micronesia,60,0,,,-178242536,-10061018,,
2022-06,Micronesia,38,0,,,-175638954,-9758015,,
2022-07,Micronesia,4321,4,,,-197947504,-10121006,,
2022-08,Micronesia,7727,26,,,-214014406,-10188242,,
2022-09,Micronesia,10814,31,,,-211531760,-9893225,,
2022-10,Micronesia,22203,55,,,-219503375,-10236346,,
2022-11,Micronesia,22203,58,,,-212883106,-9911637,,
2022-12,Micronesia,22203,58,,,-221845278,-10252089,,
2023-01,Micronesia,22203,58,,,-7212264,-331041,,
2022-01,Moldova,438249,10635,,,11895232,313436,,
2022-02,Moldova,501312,11213,,,13448506,306452,,
2022-03,Moldova,513146,11428,,,15758464,351717,,
2022-04,Moldova,1031453,22945,,,15473764,344136,,
2022-05,Moldova,1037586,23074,,,16061453,356973,,
2022-06,Moldova,520321,11567,,,15580238,346598,,
2022-07,Moldova,532187,11608,,,16230215,359054,,
2022-08,Moldova,569088,11725,,,16961301,361274,,
2022-09,Moldova,589437,11844,,,17173974,353024,,
2022-10,Moldova,593246,11887,,,17725918,366411,,
2022-11,Moldova,595073,11918,,,17162447,355398,,
2022-12,Moldova,596550,11933,,,17779725,367839,,
2023-01,Moldova,596550,11933,,,574347,11875,,
2022-01,Monaco,8183,46,,,-11696798,-312132,,
2022-02,Monaco,9359,51,,,-13197964,-305067,,
2022-03,Monaco,10721,54,,,-15449799,-350089,,
2022-04,Monaco,22560,112,,,-15134670,-342474,,
2022-05,Monaco,24264,114,,,-15689380,-355206,,
2022-06,Monaco,12945,58,,,-15204968,-344887,,
2022-07,Monaco,14059,61,,,-15828129,-357215,,
2022-08,Monaco,14375,61,,,-16730797,-359934,,
2022-09,Monaco,14608,63,,,-17021297,-352015,,
2022-10,Monaco,14948,65,,,-17884740,-365968,,
2022-11,Monaco,15389,65,,,-17374416,-355146,,
2022-12,Monaco,15948,65,,,-17979299,-367622,,
2023-01,Monaco,15948,65,,,-580602,-11868,,
2022-01,Mongolia,837124,2034,,,22182174,58985,,
2022-02,Mongolia,905968,2096,,,24354866,56553,,
2022-03,Mongolia,919076,2108,,,28055367,63623,,
2022-04,Mongolia,1840133,4216,,,27262473,61580,,
2022-05,Mongolia,1848070,4228,,,28233664,63715,,
2022-06,Mongolia,928586,2118,,,27449334,61762,,
2022-07,Mongolia,943690,2119,,,28488597,63825,,
2022-08,Mongolia,978960,2128,,,29510479,63924,,
2022-09,Mongolia,982864,2131,,,29007109,62019,,
2022-10,Mongolia,984614,2131,,,30041510,64096,,
2022-11,Mongolia,992634,2134,,,29191447,62016,,
2022-12,Mongolia,1007266,2136,,,30556849,64177,,
2023-01,Mongolia,1007266,2136,,,991318,2071,,
2022-01,Montenegro,219303,2555,,,-16384048,14032,,
2022-02,Montenegro,230120,2676,,,-18274805,15766,,
2022-03,Montenegro,233010,2702,,,-21180677,18211,,
2022-04,Montenegro,467742,5416,,,-20579742,18019,,
2022-05,Montenegro,473724,5438,,,-21282595,18776,,
2022-06,Montenegro,239989,2729,,,-20677758,18193,,
2022-07,Montenegro,258533,2743,,,-21246915,19044,,
2022-08,Montenegro,275338,2773,,,-21608547,19775,,
2022-09,Montenegro,280002,2781,,,-21105732,19463,,
2022-10,Montenegro,282730,2785,,,-21769113,20223,,
2022-11,Montenegro,283663,2789,,,-21145899,19674,,
2022-12,Montenegro,284683,2791,,,-22234577,20306,,
2023-01,Montenegro,284756,2791,,,-722510,655,,
2022-01,Morocco,1131395,15362,,,25378096,376465,,
2022-02,Morocco,1160892,15978,,,25943491,367402,,
2022-03,Morocco,1163214,16060,,,28844477,413694,,
2022-04,Morocco,2328324,32122,,,27904070,400624,,
2022-05,Morocco,2334172,32152,,,28824223,413991,,
2022-06,Morocco,1212906,16107,,,28345540,400935,,
2022-07,Morocco,1260759,16234,,,30940113,416670,,
2022-08,Morocco,1264388,16273,,,30817061,418565,,
2022-09,Morocco,1264935,16278,,,29605598,404923,,
2022-10,Morocco,1265589,16281,,,30491153,418368,,
2022-11,Morocco,1268639,16284,,,29507047,404840,,
2022-12,Morocco,1271548,16294,,,30571994,418500,,
2023-01,Morocco,1271595,16294,,,986839,13503,,
2022-01,Mozambique,223811,2170,,,-24948451,-387392,,
2022-02,Mozambique,225038,2192,,,-25984846,-379881,,
2022-03,Mozambique,225249,2200,,,-29047363,-429024,,
2022-04,Mozambique,450605,4400,,,-28166468,-415873,,
2022-05,Mozambique,451252,4406,,,-29156762,-430000,,
2022-06,Mozambique,227819,2212,,,-28691668,-416370,,
2022-07,Mozambique,229564,2215,,,-31509211,-432758,,
2022-08,Mozambique,230076,2220,,,-32035072,-435403,,
2022-09,Mozambique,230312,2222,,,-31035883,-421639,,
2022-10,Mozambique,230431,2224,,,-32080840,-435730,,
2022-11,Mozambique,230624,2226,,,-31090921,-421758,,
2022-12,Mozambique,230970,2230,,,-32228611,-435930,,
2023-01,Mozambique,230970,2230,,,-1040625,-14064,,
2022-01,Namibia,155840,3967,,,-1821829,50895,,
2022-02,Namibia,157210,4007,,,-1902152,50517,,
2022-03,Namibia,157622,4019,,,-2099668,56316,,
2022-04,Namibia,315817,8042,,,-2018400,54642,,
2022-05,Namibia,330692,8070,,,-1990490,56672,,
2022-06,Namibia,169076,4061,,,-1755366,55257,,
2022-07,Namibia,169253,4072,,,-1848552,57449,,
2022-08,Namibia,169253,4074,,,-1879203,57516,,
2022-09,Namibia,169253,4080,,,-1827852,55690,,
2022-10,Namibia,169908,4080,,,-1887381,57558,,
2022-11,Namibia,169946,4080,,,-1817453,55678,,
2022-12,Namibia,170295,4082,,,-1882893,57422,,
2023-01,Namibia,170295,4082,,,-60675,1852,,
2022-01,Nauru,0,0,0.0,0.0,-4604406,-114289,,
2022-02,Nauru,0,0,0.0,0.0,-4387124,-111742,,
2022-03,Nauru,0,0,0.0,0.0,-4880832,-124448,,
2022-04,Nauru,6,0,0.0,0.0,-4740998,-120654,,
2022-05,Nauru,6,0,0.0,0.0,-5000394,-124921,,
2022-06,Nauru,3174,0,0.0,0.0,-5031800,-121488,,
2022-07,Nauru,4407,1,0.0,0.0,-5114622,-126058,,
2022-08,Nauru,4610,1,0.0,0.0,-5105795,-126237,,
2022-09,Nauru,4611,1,0.0,0.0,-4939273,-122304,,
2022-10,Nauru,4611,1,,,-5110937,-126449,,
2022-11,Nauru,4621,1,,,-4959873,-122370,,
2022-12,Nauru,4621,1,,,-5128230,-126459,,
2023-01,Nauru,4621,1,,,-165674,-4081,,
2022-01,Nepal,950441,11735,,,26136440,348950,,
2022-02,Nepal,976865,11935,,,27183369,332365,,
2022-03,Nepal,978402,11951,,,30314919,370400,,
2022-04,Nepal,1957247,23902,,,29358828,358530,,
2022-05,Nepal,1958182,23904,,,30348803,370508,,
2022-06,Nepal,979658,11952,,,29365266,358560,,
2022-07,Nepal,986100,11966,,,30303855,370554,,
2022-08,Nepal,997122,12000,,,30640751,371495,,
2022-09,Nepal,999712,12018,,,29827093,360355,,
2022-10,Nepal,1000550,12019,,,30861423,372534,,
2022-11,Nepal,1000885,12019,,,29885247,360540,,
2022-12,Nepal,1000995,12019,,,30885933,372558,,
2023-01,Nepal,1001000,12019,,,996379,12018,,
2022-01,Netherlands,4406540,21800,,,84532598,299898,,
2022-02,Netherlands,6426999,22136,,,131558691,282966,,
2022-03,Netherlands,7926364,22557,,,195610951,321768,,
2022-04,Netherlands,16197887,45459,,,213259220,323550,,
2022-05,Netherlands,16358105,45843,,,222834821,339374,,
2022-06,Netherlands,8283818,22992,,,217320091,330131,,
2022-07,Netherlands,8439920,23122,,,229098157,344111,,
2022-08,Netherlands,8495070,23237,,,231900803,347218,,
2022-09,Netherlands,8532760,23285,,,225429944,337445,,
2022-10,Netherlands,8622874,23459,,,235094975,351886,,
2022-11,Netherlands,8653485,23568,,,229197297,345273,,
2022-12,Netherlands,8681537,23697,,,237634734,360209,,
2023-01,Netherlands,8681537,23697,,,7680537,11678,,
2022-01,New Zealand,16418,52,0.0,0.0,-110214168,-647327,,
2022-02,New Zealand,86146,84,0.0,0.0,-157887073,-613752,,
2022-03,New Zealand,661065,365,0.0,0.0,-213330053,-686207,,
2022-04,New Zealand,1598498,1032,0.0,0.0,-218213608,-666419,,
2022-05,New Zealand,2270742,1692,0.0,0.0,-220366582,-685812,,
2022-06,New Zealand,1344290,1107,0.0,0.0,-208895599,-658913,,
2022-07,New Zealand,1622430,1503,0.0,0.0,-213322593,-673784,,
2022-08,New Zealand,1747175,1894,0.0,0.0,-210035221,-664366,,
2022-09,New Zealand,1785945,2031,0.0,0.0,-202336868,-638972,,
2022-10,New Zealand,1858163,2107,,,-209851371,-660513,,
2022-11,New Zealand,1951630,2213,,,-202289131,-641356,,
2022-12,New Zealand,2101226,2332,,,-205743403,-662559,,
2023-01,New Zealand,2101244,2332,,,-6580293,-21365,,
2022-01,Nicaragua,13681,220,,,-46445,5032,,
2022-02,Nicaragua,13958,224,,,-468063,4643,,
2022-03,Nicaragua,14269,230,,,-12157887,1073,,
2022-04,Nicaragua,28645,463,,,-23974604,-8707,,
2022-05,Nicaragua,28981,475,,,-32369113,-16750,,
2022-06,Nicaragua,14690,242,,,-37366702,-22571,,
2022-07,Nicaragua,14807,244,,,-45754326,-33365,,
2022-08,Nicaragua,14931,244,,,-52186397,-46814,,
2022-09,Nicaragua,15070,245,,,-52608942,-51528,,
2022-10,Nicaragua,15166,245,,,-55779289,-56343,,
2022-11,Nicaragua,15232,245,,,-56475670,-57137,,
2022-12,Nicaragua,15365,245,,,-62446232,-62644,,
2023-01,Nicaragua,15365,245,,,-2085879,-2087,,
2022-01,Niger,8649,298,,,-161801,2088,,
2022-02,Niger,8751,307,,,-143041,2269,,
2022-03,Niger,8801,308,,,-165697,2503,,
2022-04,Niger,17692,616,,,-164017,2295,,
2022-05,Niger,18062,620,,,-168984,2278,,
2022-06,Niger,9031,310,,,-166739,2093,,
2022-07,Niger,9104,311,,,-175754,2085,,
2022-08,Niger,9329,312,,,-176649,2091,,
2022-09,Niger,9405,313,,,-168119,2041,,
2022-10,Niger,9425,314,,,-176819,2134,,
2022-11,Niger,9434,314,,,-173323,2070,,
2022-12,Niger,9473,314,,,-181400,2139,,
2023-01,Niger,9473,314,,,-5892,69,,
2022-01,Nigeria,253023,3135,,,7242825,84273,,
2022-02,Nigeria,254525,3142,,,6867685,79428,,
2022-03,Nigeria,255415,3142,,,7631995,87865,,
2022-04,Nigeria,511296,6284,,,7402513,85027,,
2022-05,Nigeria,511944,6286,,,7652901,87835,,
2022-06,Nigeria,256958,3148,,,7422929,85030,,
2022-07,Nigeria,260977,3147,,,7748756,87866,,
2022-08,Nigeria,263526,3148,,,7851019,87910,,
2022-09,Nigeria,265382,3155,,,7656204,85218,,
2022-10,Nigeria,266138,3155,,,7949155,88076,,
2022-11,Nigeria,266283,3155,,,7703952,85230,,
2022-12,Nigeria,266381,3155,,,7963752,88071,,
2023-01,Nigeria,266381,3155,,,256908,2841,,
2022-01,North Macedonia,268191,8383,,,-152424,150932,,
2022-02,North Macedonia,297081,9001,,,892438,156966,,
2022-03,North Macedonia,305717,9220,,,1454498,185890,,
2022-04,North Macedonia,616119,18512,,,1574888,183357,,
2022-05,North Macedonia,622968,18600,,,1701349,190585,,
2022-06,North Macedonia,313856,9323,,,1688887,185164,,
2022-07,North Macedonia,327009,9370,,,1856108,192100,,
2022-08,North Macedonia,340119,9481,,,2246877,194582,,
2022-09,North Macedonia,342880,9535,,,2315632,190832,,
2022-10,North Macedonia,344075,9564,,,2409646,198276,,
2022-11,North Macedonia,344710,9568,,,2345365,192316,,
2022-12,North Macedonia,345603,9614,,,2444304,199667,,
2023-01,North Macedonia,345603,9614,,,79222,6459,,
2022-01,Norway,765061,1439,,,8807432,-202423,,
2022-02,Norway,1231766,1598,,,20850494,-202318,,
2022-03,Norway,1404207,2518,,,32532388,-222445,,
2022-04,Norway,2835262,5334,,,33291848,-195598,,
2022-05,Norway,2864670,6282,,,34691600,-193336,,
2022-06,Norway,1446564,3337,,,33782299,-182632,,
2022-07,Norway,1455732,3623,,,35128138,-181450,,
2022-08,Norway,1460011,3980,,,34821118,-173911,,
2022-09,Norway,1462318,4098,,,33584804,-164532,,
2022-10,Norway,1464752,4208,,,34717455,-167281,,
2022-11,Norway,1468876,4384,,,33673202,-158057,,
2022-12,Norway,1474952,4670,,,34927179,-156630,,
2023-01,Norway,1475077,4670,,,1129474,-4944,,
2022-01,Oman,336460,4134,,,-6686798,82265,,
2022-02,Oman,381381,4242,,,-18666923,75097,,
2022-03,Oman,388279,4250,,,-29916658,70877,,
2022-04,Oman,777504,8513,,,-30871736,45620,,
2022-05,Oman,778946,8520,,,-32255104,37355,,
2022-06,Oman,390244,4628,,,-31469725,36090,,
2022-07,Oman,395737,4628,,,-32851840,35322,,
2022-08,Oman,397846,4628,,,-32890731,25232,,
2022-09,Oman,398424,4628,,,-31898157,17951,,
2022-10,Oman,398775,4628,,,-33013450,14668,,
2022-11,Oman,399119,4628,,,-32037942,9931,,
2022-12,Oman,399154,4628,,,-33255079,2626,,
2023-01,Oman,399154,4628,,,-1075923,-42,,
2022-01,Pakistan,1425039,29269,,,30753986,747697,,
2022-02,Pakistan,1509360,30178,,,31302138,716497,,
2022-03,Pakistan,1524793,30355,,,35119576,807727,,
2022-04,Pakistan,3053781,60724,,,34144143,783271,,
2022-05,Pakistan,3060132,60758,,,35333442,809593,,
2022-06,Pakistan,1535785,30395,,,34264498,778537,,
2022-07,Pakistan,1553325,30483,,,35749466,800127,,
2022-08,Pakistan,1569076,30581,,,36146350,803099,,
2022-09,Pakistan,1572410,30612,,,35195419,779172,,
2022-10,Pakistan,1573922,30625,,,36405308,805733,,
2022-11,Pakistan,1575185,30631,,,35272808,780026,,
2022-12,Pakistan,1575772,30636,,,36467005,806199,,
2023-01,Pakistan,1575772,30636,,,1176618,26008,,
2022-01,Palau,1478,0,,,-40201995,-871385,,
2022-02,Palau,3726,6,,,-41404462,-834084,,
2022-03,Palau,4024,6,,,-46972645,-939265,,
2022-04,Palau,8244,12,,,-45681230,-910746,,
2022-05,Palau,10040,12,,,-47252575,-941444,,
2022-06,Palau,5220,6,,,-45805291,-911309,,
2022-07,Palau,5308,6,,,-47748082,-943409,,
2022-08,Palau,5348,6,,,-48294220,-946381,,
2022-09,Palau,5460,6,,,-46972495,-917832,,
2022-10,Palau,5513,7,,,-48589956,-948998,,
2022-11,Palau,5785,7,,,-47072233,-918656,,
2022-12,Palau,5971,9,,,-48656777,-949414,,
2023-01,Palau,5971,9,,,-1569801,-30627,,
2022-01,Panama,697124,7716,,,17419714,226004,,
2022-02,Panama,755262,8079,,,20573887,222046,,
2022-03,Panama,764243,8168,,,23441245,252076,,
2022-04,Panama,1534505,16355,,,22933332,245138,,
2022-05,Panama,1679492,16472,,,24986876,254342,,
2022-06,Panama,919740,8359,,,26650103,249047,,
2022-07,Panama,948473,8412,,,28872326,259847,,
2022-08,Panama,978181,8470,,,29713344,261469,,
2022-09,Panama,986866,8497,,,29338627,254357,,
2022-10,Panama,989608,8506,,,30470794,263420,,
2022-11,Panama,1002161,8526,,,29619937,255199,,
2022-12,Panama,1023778,8567,,,31260174,264599,,
2023-01,Panama,1023778,8567,,,1017807,8558,,
2022-01,Papua New Guinea,36866,597,,,-16336217,-208175,,
2022-02,Papua New Guinea,41038,638,,,-19570988,-204885,,
2022-03,Papua New Guinea,43203,640,,,-22266602,-232454,,
2022-04,Papua New Guinea,87230,1298,,,-21752643,-225931,,
2022-05,Papua New Guinea,88850,1302,,,-23770074,-234352,,
2022-06,Papua New Guinea,44717,662,,,-25464799,-229512,,
2022-07,Papua New Guinea,44784,663,,,-27648833,-239508,,
2022-08,Papua New Guinea,44880,664,,,-28488341,-241089,,
2022-09,Papua New Guinea,44997,668,,,-28153654,-234613,,
2022-10,Papua New Guinea,45393,668,,,-29239512,-242915,,
2022-11,Papua New Guinea,45917,668,,,-28416454,-235369,,
2022-12,Papua New Guinea,46663,669,,,-30002557,-244125,,
2023-01,Papua New Guinea,46663,669,,,-977115,-7898,,
2022-01,Paraguay,570469,17231,,,13963584,486785,,
2022-02,Paraguay,641321,18359,,,16304104,484308,,
2022-03,Paraguay,647950,18664,,,18724019,555127,,
2022-04,Paraguay,1296892,37468,,,18151057,543186,,
2022-05,Paraguay,1300566,37770,,,18780798,565059,,
2022-06,Paraguay,655532,18963,,,18241917,548258,,
2022-07,Paraguay,707109,19220,,,19705370,570488,,
2022-08,Paraguay,715162,19478,,,20688563,579582,,
2022-09,Paraguay,716059,19583,,,20126620,566229,,
2022-10,Paraguay,717955,19601,,,20831855,586755,,
2022-11,Paraguay,718164,19621,,,20169816,568244,,
2022-12,Paraguay,792215,19688,,,22599174,588427,,
2023-01,Paraguay,792215,19688,,,745552,19019,,
2022-01,Peru,3224406,205505,,,64535885,5606278,,
2022-02,Peru,3516264,210538,,,78460924,5330817,,
2022-03,Peru,3546696,212207,,,89581034,5983571,,
2022-04,Peru,7105677,425075,,,87187348,5814328,,
2022-05,Peru,7154482,426268,,,90607527,6018455,,
2022-06,Peru,3625091,213497,,,88323061,5832473,,
2022-07,Peru,3895496,214195,,,94889724,6037076,,
2022-08,Peru,4102641,215745,,,102626387,6065768,,
2022-09,Peru,4143085,216539,,,102361896,5899617,,
2022-10,Peru,4156078,217005,,,106420926,6113470,,
